Gene name,ORF name,cer Ace2,par Ace2,Hyc Ace2,Hyp Ace2,cer Swi5,par Swi5,Hyc Swi5,Hyp Swi5,cer Fkh1,par Fkh1,Hyc Fkh1,Hyp Fkh1,cer Fkh2,par Fkh2,Hyc Fkh2,Hyp Fkh2
NUP133,YKR082W,229.6305365,384.0741514,395.5832456,355.6319594,477.3997832,152.5959175,366.6728081,332.9278462,588.5460005,425.8126061,539.5220105,311.7088693,796.7460071,340.8932453,499.5919413,322.6613215
DAD2,YKR083C,201.7178055,325.1238304,337.7014354,385.7242152,494.2539409,316.4842041,335.3846483,324.4959196,284.2307834,194.5128494,114.6484272,155.8544347,211.3242093,274.0688739,118.4647105,190.0119589
HBS1,YKR084C,248.4936806,326.0843328,337.2247275,460.113313,547.9736021,268.1496487,352.3910506,366.8954642,444.2689696,369.1346606,728.3547141,664.0754173,401.2876158,337.8597912,400.0555032,264.7841233
MRPL20,YKR085C,194.7800142,429.9930003,304.7610014,308.1061168,472.5481791,508.6002293,293.3650559,469.0778348,198.951863,212.0060209,161.8566031,196.5121133,185.9624001,320.4921687,75.21251897,207.6522041
PRP16,YKR086W,235.2722048,355.9999085,316.9206372,421.8131771,529.0699902,255.2016478,313.8134337,508.2207957,309.6237503,269.2414484,606.9622618,528.5498219,265.8545525,342.8582195,339.1536703,195.60023
OMA1,YKR087C,275.9935535,333.538991,368.224361,305.0732063,521.0443131,119.9609287,341.30417,267.2389533,458.4729314,145.7452665,404.6415079,264.274911,381.983627,262.1270716,366.4823446,137.4827955
TVP38,YKR088C,202.5155133,243.4467194,256.1850179,394.3716471,499.3748021,232.0757778,434.6037812,396.2899465,263.6617632,140.2327705,141.6245277,81.31535722,253.2100346,248.1434895,240.2080326,138.2282603
TGL4,YKR089C,339.5371023,555.3655712,503.6339457,539.7915551,540.5135481,1324.228741,481.5529344,865.8445203,1093.824156,954.5135932,1288.1088,2534.328633,895.4438537,1335.547386,1006.103018,1782.823785
PXL1,YKR090W,333.0794432,572.4628011,598.244378,571.7207844,590.4973103,1445.607591,558.5662331,1116.057933,803.4102747,834.3709615,775.5628901,1389.137352,827.4719429,1236.360107,846.7846955,1340.694803
SRL3,YKR091W,1344.277077,4576.684269,1240.177328,1856.439498,2609.33999,3339.049369,6681.552563,1364.723474,840.5106983,1362.315366,1025.09182,921.5740485,1168.073885,1481.218044,970.9515408,1046.22259
SRP40,YKR092C,1208.198032,3597.408869,1125.663781,3941.510067,770.940887,6165.465087,712.3298261,3612.706966,1383.590199,6167.586079,4821.977969,17096.55386,1619.977217,6962.562447,5254.498016,20097.46438
PTR2,YKR093W,6435.320407,10367.86177,6754.808484,11927.58707,1618.477276,38947.53546,2742.717892,26047.53485,2665.960852,4117.830965,6939.60186,9358.04236,2920.589782,5580.3246,8044.463431,13537.4612
RPL40B,YKR094C,615.8879669,NaN,684.5498304,NaN,589.1405457,NaN,527.6900788,NaN,434.5133793,NaN,256.272955,NaN,586.3217882,NaN,321.8318501,NaN
MLP1,YKR095W,512.1693288,544.7706144,724.585842,423.4071937,606.3304578,494.1996761,522.3902369,511.0230402,697.6696354,642.2957989,633.9383623,230.3935121,1002.043288,622.0207016,744.5367887,498.6438953
ESL2,YKR096W,524.6089417,615.6290204,582.4386957,598.2510848,645.5483315,352.7413382,671.5077181,582.4282328,554.7807818,506.4120824,499.0578597,474.3395838,691.7995255,440.3142481,764.4911687,465.981998
PCK1,YKR097W,585.0749378,1716.819543,559.3497899,1290.039833,732.5002754,1485.2417,746.3112118,2341.195157,344.016804,2130.403068,330.4572314,298.1563098,568.7877745,978.3750263,625.106758,1008.971626
UBP11,YKR098C,255.6307367,366.8526205,434.3724512,401.4700004,518.9665448,124.3867448,417.6244001,287.4275258,321.2201455,291.4108927,202.3207539,372.6953873,354.2175139,377.184447,329.8858657,477.160048
BAS1,YKR099W,289.2860481,377.1055733,423.2750824,305.6050303,581.8837329,109.8202439,453.812735,468.7834464,329.3067277,234.3745659,330.4572314,223.6172324,400.8056828,415.6927217,393.3200167,351.7131015
SKG1,YKR100C,255.9339676,479.8791958,362.409684,401.8833005,515.1987453,349.2207327,373.0628006,588.7804287,518.4440652,491.9140798,289.9930806,623.4177387,551.5001411,586.178574,365.5456016,452.3201942
SIR1,YKR101W,226.0836991,643.6692562,331.8969921,451.115668,510.1905479,345.0785219,364.0514975,818.3301348,524.2112877,460.5600281,303.4811309,514.9972624,545.8959759,548.3314156,327.3503583,445.353142
FLO10,YKR102W,314.6024744,710.4619044,601.7449571,602.9220245,564.1917457,267.6741223,893.4929415,1207.892647,1463.843575,339.8997345,2259.248419,1057.099644,742.1431083,321.8728322,673.8358294,197.0956607
NFT1,YKR103W,292.8416371,484.5492895,366.4718,414.5688015,503.1404363,153.2361413,400.4888018,421.2810248,430.4747074,457.3259383,620.450312,467.563304,286.9677138,394.7657655,216.9677969,261.4299959
YKR104W,YKR104W,179.3002116,NaN,193.8637703,NaN,442.1916365,NaN,210.5969068,NaN,168.7912095,NaN,60.69622618,NaN,134.4153079,NaN,41.33242847,NaN
VBA5,YKR105C,NaN,212.2296734,NaN,215.0591586,NaN,152.7420491,NaN,242.5196471,NaN,377.2441239,NaN,603.0888994,NaN,337.0818129,NaN,217.3447541
GEX2,YKR106W,NaN,158.0691704,NaN,164.3833096,NaN,41.60547633,NaN,160.830263,NaN,246.1163205,NaN,257.4986312,NaN,288.2077209,NaN,131.0260298
DNM1,YLL001W,359.5535062,451.7522066,663.2271751,383.8924467,550.2747114,598.9885638,607.486571,249.8797976,572.2795502,602.5137227,472.0817592,670.8516971,684.6791937,410.5774313,723.9440446,567.6856404
RTT109,YLL002W,216.6939621,324.6915325,365.2656077,315.3470467,495.0492864,274.3214779,458.4462667,358.2819117,591.5311702,360.3482547,485.5698094,210.0646728,475.173867,275.7800955,227.4566567,139.4628284
SFI1,YLL003W,240.9171804,720.7524049,267.7507253,660.7530618,528.0070715,1140.436875,493.122995,1551.598502,595.5623677,488.6401699,492.3138346,664.0754173,491.2125637,484.093078,518.9894615,508.0872068
ORC3,YLL004W,218.4907102,318.1425583,309.1772082,357.2967828,475.2667606,295.0053081,309.0659354,369.8686208,1084.613522,417.5836823,1834.374836,745.3907745,576.0899066,347.8950505,427.5923268,583.4786273
SPO75,YLL005C,NaN,266.0365145,NaN,322.8260421,NaN,290.9547289,NaN,422.1874801,NaN,589.1306843,NaN,1551.768067,NaN,396.9828384,NaN,869.3758374
MMM1,YLL006W,198.9182987,413.2950972,244.7777664,417.7693983,461.3395498,393.5877356,358.3259951,735.747624,672.4585232,555.5778668,478.8257843,772.4958936,610.8468141,367.7518729,393.3091395,451.4607019
LMO1,YLL007C,209.0346611,278.6392293,263.82737,351.2620501,482.5351413,283.5755707,329.8577897,390.8667093,715.8741645,604.1463489,593.4742115,901.2452092,620.9351573,386.6754522,404.9868442,483.261042
DRS1,YLL008W,251.2533607,476.8266866,367.0647544,493.6556056,506.7387056,129.0044819,392.0322799,414.6035077,371.4700796,502.9390717,289.9930806,399.8005063,495.8324462,612.4328627,499.1099357,601.8454046
COX17,YLL009C,242.8621931,410.721587,368.7363481,341.2927805,478.0824649,108.4395069,302.5188386,307.0339957,402.7630121,457.4453988,404.6415079,670.8516971,374.1846792,423.8798688,289.6262434,422.2667737
PSR1,YLL010C,342.8950182,550.0886369,423.357753,513.636834,620.5819294,390.2219193,621.4411051,612.6568296,467.8881644,494.4314069,465.337734,332.0377086,797.4293289,765.8816506,965.6393012,856.305912
SOF1,YLL011W,206.8610301,347.7136255,269.7845417,318.6187839,500.9909824,842.0557898,373.041726,433.9550336,306.2009258,228.9417102,256.272955,352.3665479,228.6307446,284.0841049,218.5271069,363.2737217
YEH1,YLL012W,317.0333336,696.6490492,507.4938951,609.0318581,548.7900542,768.2091274,500.3661831,1211.755884,425.1301213,696.9740793,492.3138346,420.1293456,696.6633289,1224.106121,800.8718106,1020.536933
PUF3,YLL013C,330.3877393,686.8410883,478.886774,606.0724588,540.713431,1076.994634,637.5189535,1662.36238,431.5057089,825.3058146,593.4742115,826.7061317,704.0157284,1246.35531,812.1604852,1084.372792
EMC6,YLL014W,315.9234757,417.2203195,347.1826488,326.8488232,588.1049985,328.7102576,510.2218504,421.9652123,477.6247402,391.4633855,283.2490555,230.3935121,655.3318354,336.1285413,273.4175488,430.3331833
BPT1,YLL015W,241.4305152,1874.84315,301.4688352,1292.406077,480.0617189,800.8713399,542.6532927,1017.447084,339.3658771,637.7788068,330.4572314,325.2614289,232.583097,249.3688881,203.4242939,130.1524772
SDC25,YLL016W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YLL017W,YLL017W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DPS1,YLL018C,287.5110854,340.3000555,468.6382259,552.7459709,599.855436,277.8148071,554.5197082,507.3202683,459.1698652,448.4598921,546.2660356,352.3665479,420.0792687,409.1383367,381.4441749,284.9051288
KNS1,YLL019C,NaN,4171.955127,NaN,5704.826127,NaN,3272.316878,NaN,2293.871291,NaN,816.6388691,NaN,792.8247329,NaN,1020.733136,NaN,1506.83537
YLL020C,YLL020C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SPA2,YLL021W,292.1181904,325.1284071,339.8284288,347.9481836,566.2546305,520.3879408,416.6438549,360.4163453,1113.267415,360.2287943,1564.61383,745.3907745,601.014597,389.2815143,1005.848592,488.9466585
HIF1,YLL022C,280.3843831,337.1197048,324.2207151,335.767827,546.8409423,493.1112023,452.9024726,392.1466404,1150.198822,360.3084346,1632.054082,738.6144947,609.3652396,387.7839886,974.2664174,498.6320855
POM33,YLL023C,393.0001196,507.2623495,441.1251243,310.3977009,584.9228203,379.121524,528.442186,394.8314402,238.3242212,496.5903526,121.3924524,54.21023815,211.7543959,379.2262267,162.0709761,172.0108838
SSA2,YLL024C,498.0520845,862.3474205,732.9089329,1021.714305,684.4069806,634.8258691,646.4306169,596.049046,493.1694304,584.1445079,714.8666639,704.7330959,678.6878877,843.5192595,1214.718864,1698.251609
PAU17,YLL025W,288.6910772,404.1863428,307.8815763,449.9635269,651.7758425,583.4351288,663.1739855,622.9048589,246.3417046,223.5088546,107.9044021,67.76279768,155.151032,290.2110978,77.69450531,88.4268451
HSP104,YLL026W,283.1376444,574.030144,467.7082641,525.5090597,536.1401196,308.8040723,489.6674401,487.2433749,720.4053088,902.113719,1173.460373,1267.164317,960.378842,1123.207621,2419.57868,2159.595607
ISA1,YLL027W,333.8255988,551.6651332,499.1689752,491.1137134,555.9692711,511.2341901,417.6836038,435.7556321,511.1894695,631.4699078,694.6345885,880.9163699,684.0849508,702.070705,1363.753287,1218.357061
TPO1,YLL028W,1430.333039,1667.908616,3329.952489,1644.275913,864.1818809,708.5364134,1885.013246,977.8961353,349.0870927,1361.439322,627.1943372,853.8112508,1437.447275,2142.870624,1901.591247,2873.991109
FRA1,YLL029W,352.3736538,655.490588,348.478401,621.0074741,516.6509386,405.493052,389.226195,752.3132995,1082.215895,759.8414632,1712.982383,765.7196138,1164.856383,757.4991819,997.5733759,789.5260599
RRT7,YLL030C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
GPI13,YLL031C,413.0745625,2255.308092,518.9559191,1755.049853,583.0763642,2448.088115,617.1980464,1857.052756,2092.484301,1262.541614,3655.261621,1368.808513,2211.413477,781.0906312,2202.556053,1228.789832
YLL032C,YLL032C,214.8448611,451.4020853,266.3612861,376.6266059,475.8243305,181.4180904,585.8328055,396.2724022,933.8803267,440.5495296,370.9213822,508.2209826,372.6326161,433.8767253,247.5157546,378.1674716
IRC19,YLL033W,230.8190201,438.4994909,329.0228854,372.799915,551.5673005,275.7207806,326.070563,326.3091518,344.762014,239.7676014,613.7062869,216.8409526,366.414182,308.0645434,199.9846752,239.079719
RIX7,YLL034C,236.923357,455.1563056,329.9453897,373.0995176,556.3911782,368.4049707,382.3192046,423.8780782,364.8739174,288.3759036,418.1295581,162.6307144,420.0184451,326.6575645,212.4041753,153.8721617
GRC3,YLL035W,225.2757907,229.6303236,288.2148223,363.3081197,495.0746071,88.47757132,277.6622031,268.1278443,278.9754874,248.3549065,256.272955,142.3018751,348.1013697,257.2455055,223.0734723,161.3283174
PRP19,YLL036C,177.9068573,327.4360448,224.0909452,433.4588437,490.7321368,141.4856142,304.6764615,310.9892294,320.7420921,225.7474406,364.1773571,264.274911,290.4443359,279.0472739,243.356095,299.1815018
YLL037W,YLL037W,229.3184882,NaN,352.5923749,NaN,459.8041551,NaN,303.7093072,NaN,308.9171385,NaN,168.6006283,NaN,448.5746399,NaN,473.5709189,NaN
ENT4,YLL038C,242.4352488,326.9991702,372.0411311,414.8718496,502.3663538,251.1138843,309.2168065,334.1794508,243.2157921,185.7662636,155.112578,101.6441965,252.2452643,215.5284836,87.23979947,167.0330523
UBI4,YLL039C,364.0498639,2061.528396,557.0360046,1793.571341,581.9229649,542.3980608,395.34161,830.9636372,282.2396874,844.7986512,195.5767288,291.38003,512.875923,788.4213407,583.3735571,938.6555683
VPS13,YLL040C,265.416586,577.4271617,459.1155097,540.4997084,609.6652638,261.3920429,672.5958218,666.5185198,481.7396595,580.5831994,431.6176084,291.38003,668.3566246,582.9297701,628.0952726,559.6098573
SDH2,YLL041C,473.2730834,588.9861615,667.2383194,545.0334306,639.1604125,560.1359036,813.5510302,418.7336955,455.0661963,402.9662192,276.5050304,365.9191075,521.7976742,397.5855236,572.892385,475.1732634
ATG10,YLL042C,229.7014724,470.1133592,305.5379888,337.6899445,452.8137123,712.3466761,338.2524817,368.1613511,383.091399,478.0133795,674.4025131,643.746578,223.364992,319.3252012,200.4743686,347.997773
FPS1,YLL043W,390.7397414,750.5964258,441.9434887,766.9835251,661.0441768,393.9901962,522.9595502,406.8901127,1880.094948,943.408961,1679.262258,745.3907745,1648.169345,1093.472458,1621.248184,1360.202562
YLL044W,YLL044W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RPL8B,YLL045C,271.3165038,476.9190526,295.5844352,397.9882286,493.5212333,276.196307,329.6175026,333.8898387,852.3324992,517.3176139,748.5867895,704.7330959,856.0889369,798.7103525,449.8990091,448.8404153
RNP1,YLL046C,NaN,1167.289577,NaN,1156.13672,NaN,769.8660622,NaN,1519.61078,NaN,443.3057775,NaN,575.9837803,NaN,345.5026843,NaN,521.6319896
YLL047W,YLL047W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YBT1,YLL048C,290.1099396,767.7241222,315.8475684,833.8399719,500.7100633,686.9374119,431.4391962,811.569794,452.7749136,531.8952568,424.8735832,359.1428277,515.7100612,444.2425426,237.1674562,400.2917582
LDB18,YLL049W,359.3977639,579.0401696,478.273871,510.1062603,500.392318,856.1294488,512.8658571,495.3912934,546.8083239,958.544086,458.5937089,819.929852,610.5933446,963.8288157,582.2853754,1071.912934
COF1,YLL050C,379.4705066,625.8748919,499.3675161,620.1691364,604.6710818,640.3129881,539.2159817,729.9351797,607.941622,1041.302508,593.4742115,1131.638721,633.5614016,1083.203475,750.496983,1275.092721
FRE6,YLL051C,382.1207072,1499.119653,616.8788507,1359.646796,581.1147122,1646.887327,878.3423145,1223.971202,590.3713394,489.8347744,451.8496838,318.4851491,1193.311451,422.0718134,770.189249,402.7631451
AQY2,YLL052C,1062.105761,NaN,4803.635671,NaN,887.6235257,NaN,3046.061596,NaN,273.3466822,NaN,606.9622618,NaN,758.4673086,NaN,2605.926876,NaN
YLL053C,YLL053C,1062.105761,NaN,4803.635671,NaN,887.6235257,NaN,3046.061596,NaN,273.3466822,NaN,606.9622618,NaN,758.4673086,NaN,2605.926876,NaN
YLL054C,YLL054C,193.6788294,405.6613197,332.7960156,414.1287544,505.6907327,666.3092265,280.5365363,455.9068255,236.6244848,377.9608867,249.5289298,162.6307144,172.681325,352.5629206,294.1866755,111.0308616
YCT1,YLL055W,592.5514693,1148.321584,631.3467325,702.6546058,633.1983317,1084.9397,357.8770896,491.2920718,258.5874785,634.1465155,195.5767288,372.6953873,337.3699905,612.8602546,327.0402369,714.0084307
YLL056C,YLL056C,485.0520369,1069.650281,581.0019328,1028.410387,588.3063772,1262.270079,433.3630667,619.1540059,291.7467557,545.6764967,175.3446534,298.1563098,365.8495521,698.8035267,355.7876599,630.5410415
JLP1,YLL057C,240.3429637,334.5005295,320.9651383,399.6034517,495.5117004,77.21247861,465.1152124,277.9492466,201.6608212,134.5211738,53.95220105,81.31535722,147.1236206,205.7653514,126.2775014,51.54158317
YLL058W,YLL058W,468.2599041,949.388219,592.6510614,901.7685675,757.7450866,934.6768749,589.2646788,1068.152435,653.1593562,1410.963488,856.4911916,1199.401519,1152.760979,1186.202186,679.6621346,1350.98524
YLL059C,YLL059C,335.2095946,NaN,440.2176285,NaN,643.1324452,NaN,485.5568425,NaN,496.8997041,NaN,418.1295581,NaN,978.0788371,NaN,595.6284169,NaN
GTT2,YLL060C,481.2374274,890.9579853,576.8133453,839.5566942,750.1430526,905.543873,573.9303931,1024.155815,640.1530041,1265.337682,822.771066,1090.981043,1098.640366,1066.263244,673.5959135,1274.741079
MMP1,YLL061W,408.5319931,507.1380485,656.2069675,626.7240051,654.3069667,144.0465092,688.3186011,459.5056515,265.4226065,628.0367172,256.272955,257.4986312,275.5052857,362.2475934,382.895999,212.1199347
MHT1,YLL062C,428.9476587,617.8534454,692.6473502,602.178168,631.6505532,132.7170085,617.2294977,490.6885197,301.4816373,547.7558021,323.7132063,243.9460717,250.5497793,427.7697606,361.5723368,191.8779642
AYT1,YLL063C,236.7995024,NaN,335.8261952,NaN,521.0787757,NaN,401.7666034,NaN,682.0773823,NaN,721.610689,NaN,315.5957374,NaN,223.0657845,NaN
PAU18,YLL064C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YLL065W,YLL065W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YLL066C,YLL066C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YLL067C,YLL067C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YLR001C,YLR001C,266.9961859,388.4854538,283.6221377,292.9880525,474.3579029,332.8611262,306.0926625,256.0511118,569.0747709,317.4913693,627.1943372,284.6037503,489.2067645,338.1903493,450.4435324,262.4245135
NOC3,YLR002C,355.178186,697.5192577,392.7995483,514.2203905,493.3831845,279.6710704,932.1781294,1266.055848,501.4732148,713.7106679,553.0100607,508.2209826,353.9007613,433.7214604,359.9296196,298.9232613
CMS1,YLR003C,292.9942981,397.0797337,352.2848881,346.4435456,491.909676,530.1720072,355.3069899,352.6494726,1078.13001,546.3534392,1665.774207,948.6791675,964.3423741,425.6695498,720.4818063,461.003795
THI73,YLR004C,284.9911931,267.5663097,303.524921,421.1855208,480.4597787,387.6437087,413.9428248,273.1682411,528.774497,425.3347642,458.5937089,359.1428277,520.9265494,361.5864772,614.9186016,448.9585725
SSL1,YLR005W,279.1024464,271.6660746,311.4847744,414.6457858,518.0052035,386.0252086,509.3627855,306.3263996,553.58318,419.5833474,532.7779853,372.6953873,542.1627741,344.0051587,623.4228563,411.3233447
SSK1,YLR006C,301.8914233,781.644542,341.0026368,1224.668414,835.1483723,826.6125522,2109.492921,671.1164031,738.0084016,1107.014438,977.883644,1246.835477,804.0962815,1164.341986,1027.991649,1140.088435
NSE1,YLR007W,258.9653808,1286.69516,351.1369865,2227.295719,1191.525501,874.253687,3821.387423,791.3614867,732.0633125,1121.592081,714.8666639,962.2317271,780.5192717,1030.866883,831.331863,1005.84799
PAM18,YLR008C,233.8813418,364.985398,310.5790849,346.3720049,529.3197305,77.45024179,307.403951,291.6478685,267.8990104,251.6288165,229.2968545,142.3018751,277.3678002,300.0126328,85.71225604,251.6256689
RLP24,YLR009W,249.8219544,300.359852,277.1086504,380.9451359,544.8547956,123.0060079,437.3443573,287.4271444,257.6547318,297.6799715,168.6006283,142.3018751,300.7870934,350.1705545,190.4502583,184.0559206
TEN1,YLR010C,173.8221943,270.310822,254.9496174,261.2483831,407.229882,417.2051445,285.8950192,258.8001225,588.0437522,339.4218927,694.6345885,304.9325896,349.080987,328.310355,280.8018552,240.3189739
LOT6,YLR011W,220.8588879,397.6911509,310.4580594,417.0328612,444.8280932,422.8024083,289.214447,389.8828187,661.7715308,852.6207159,647.4264126,1226.506638,631.0231841,1070.485348,380.3559932,1023.749098
YLR012C,YLR012C,NaN,319.9346855,NaN,366.0800441,NaN,728.1490327,NaN,410.0702783,NaN,725.8904442,NaN,765.7196138,NaN,446.9654669,NaN,742.3076229
GAT3,YLR013W,NaN,255.8327673,NaN,309.2244105,NaN,686.3516353,NaN,317.5391601,NaN,691.7801445,NaN,745.3907745,NaN,540.9990523,NaN,683.0700192
PPR1,YLR014C,188.2862639,196.4420311,271.0443843,245.4354157,450.7662026,180.2751167,298.1027509,163.8166814,208.6327861,675.5213977,101.160377,2513.999794,194.3390338,377.4181713,63.47360535,387.1171788
BRE2,YLR015W,220.431119,167.927373,350.2340872,308.874531,473.0618838,302.759756,396.7883008,219.1353142,247.871566,463.276456,87.6723267,1368.808513,220.9721262,355.1105516,129.4904059,354.3335738
PML1,YLR016C,195.360253,198.3173709,281.9942333,277.0289585,463.9920932,109.7744017,486.2343561,257.2052713,277.8093272,177.059498,94.41635183,121.9730358,252.2285279,246.762826,194.3260493,249.0192569
MEU1,YLR017W,201.0402155,215.6266912,289.7678853,344.6374492,515.1512516,73.49995204,318.0917612,341.7896937,311.1786499,253.9470428,222.5528293,176.183274,248.8563613,310.2231852,166.8069257,217.2236035
POM34,YLR018C,201.257934,362.1038908,326.9532796,420.6374014,503.4733259,67.50147799,441.3286862,349.2799794,408.2156289,682.555717,343.9452817,474.3395838,553.2412684,803.3197915,285.9993648,813.8563698
PSR2,YLR019W,201.2442775,316.6208804,314.2420537,379.8027124,542.1867411,116.0564811,444.420164,367.6796073,410.664579,577.6278506,337.2012565,379.471667,494.312635,678.8882731,285.2607589,690.2818089
YEH2,YLR020C,169.3962889,308.771472,215.2491022,246.81481,536.9784102,445.1320149,545.1894088,331.5554676,290.2965063,260.0966612,269.7610052,230.3935121,219.7975989,319.2083391,145.4469986,227.032246
IRC25,YLR021W,140.1960246,318.7164278,251.2739201,343.353534,461.7869137,184.4631696,305.7872707,278.1834802,277.4792713,214.4437076,296.7371058,142.3018751,223.1269799,314.6573311,117.1575024,254.725871
SDO1,YLR022C,196.3565082,461.6560742,273.9500061,421.1622867,472.03189,119.7231655,289.822138,370.1690218,312.1283451,334.3474184,215.8088042,203.288393,256.1399437,301.8991476,149.4311406,237.4631378
IZH3,YLR023C,702.3320101,3427.259576,744.3717839,1993.551602,595.6640455,3477.599996,618.5474244,1301.976048,505.9310128,3166.9185,1517.405654,3110.312414,1540.127711,3449.839891,2622.893464,6205.411014
UBR2,YLR024C,167.9633134,519.6483973,205.9645966,434.875618,401.55442,860.436357,262.4579881,771.2438045,473.2297196,500.0633633,606.9622618,359.1428277,368.7468749,395.3684506,395.6002327,545.9714874
